"id","lat","lon","name"
2580924403,45.4566599,9.1993529,"Via Lamarmora - Via Commenda"
2580924404,45.4545699,9.2137931,"Via Comelico"
2580924405,45.4572658,9.2031365,"Via Lamarmora"
2580924406,45.45572,9.2108591,"Via Cadore Via Bergamo"
2580924407,45.4555011,9.2114825,"Via Cadore Via Bergamo"
2580926036,45.4519892,9.2160698,"Via Tito Livio"
2581215792,45.4518913,9.2163888,"Via Tito Livio"
2604808313,45.4313334,9.2017488,"Via Ripamonti - Via Noto"
2604808330,45.4289962,9.2024652,"Via Ripamonti - Via Val di Sole"
2604817270,45.4257697,9.2033237,"Via Ripamonti - Via Chopin"
2605838850,45.4558636,9.2440171,"Via Mecenate - Via Maderna"
2605838856,45.4541345,9.2463715,"Via Mecenate - Via Zante"
2605838858,45.4540187,9.2465826,"Via Mecenate - Via Zante"
2605848802,45.45068,9.2511277,"Via Mecenate - Via Fantoli"
2605848803,45.4457938,9.246012,"Viale Ungheria, 20"
2613254699,45.5096253,9.1311133,"Via Mambretti"
2633888689,45.4957496,9.1555517,"Via Mac Mahon - Via Artieri"
2694627294,45.4836772,9.1866392,"Stazione Garibaldi M2 M5"
2694629985,45.4835771,9.1867757,"Stazione Garibaldi M2 M5"
2696102369,45.4570635,9.1686545,"V.le Coni Zugna Via Solari"
2696102370,45.4570652,9.1689799,"V.le Coni Zugna Via Solari"
2699728186,45.4796633,9.1942847,"Viale Monte Santo"
2699728187,45.4802438,9.1927866,"P.le Principessa Clotilde (Ospedale Fatebenefratelli)"
2699728188,45.4803047,9.1925637,"P.le Principessa Clotilde (Ospedale Fatebenefratelli)"
2699730643,45.4807196,9.1900441,"Viale Monte Grappa - Via Gioia"
2699736637,45.4807989,9.1890721,"V.le M.te Grappa Via Gioia"
2699737798,45.4811421,9.1882917,"Via Rosales"
2699743597,45.4856236,9.1827945,"Via Farini - Via Ferrari"
2699743684,45.4857153,9.1826292,"Via Farini - Via Ferrari"
2904587832,45.4554288,9.2446637,"Via Mecenate - Via Maderna"
2904626252,45.449168,9.2531856,"Via Mecenate - Via Quintiliano"
2909174825,45.4912525,9.205736,"Viale Lunigiana"
3001245475,45.481515,9.1621209,"Domodossola FN M5"
3005158300,45.4579027,9.2183887,"Via Arconati"
3005158301,45.4581103,9.2178238,"Via Arconati"
3005158302,45.4581508,9.2178416,"Via Arconati"
3005194061,45.4616093,9.2173839,"Piazza Emilia"
3005194062,45.4615916,9.2174303,"Piazza Emilia"
3016582671,45.4506819,9.1681342,"Via Valenza - Alzaia Naviglio Grande"
3163093560,45.4519747,9.179488,"Piazza 24 Maggio"
3203372426,45.4868825,9.2027456,"Stazione Centrale M2 M3"
3464351434,45.4814814,9.1620104,"Domodossola FN M5"
3493409545,45.4523793,9.1796778,"Piazza 24 Maggio"
3499836166,45.4532095,9.1706742,"Porta Genova M2"
3499858735,45.4523761,9.1793502,"Piazza 24 Maggio"
3500653971,45.4777063,9.1606225,"Piazza Sei Febbraio"
3500653972,45.4800541,9.160271,"Viale Boezio"
3655319695,45.4874641,9.173209,"Cenisio M5"
3655319696,45.4874363,9.1732086,"Cenisio M5"
3720243082,45.4741813,9.20603,"Porta Venezia M1"
3785018498,45.4842425,9.2031944,"Stazione Centrale - Piazza Duca d'Aosta M2 M3"
3786790166,45.4757143,9.1383149,"Segesta M5"
3786790167,45.4760989,9.1289739,"San Siro Ippodromo M5"
3786790170,45.4761499,9.124802,"Piazza Axum (Stadio Meazza)"
3786790173,45.4760682,9.1292185,"San Siro Ippodromo M5"
4079097841,45.457257,9.2238379,"Viale Molise"
4079119316,45.4575592,9.2221565,"Piazzale Martini"
4079677899,45.4843041,9.1779976,"Piazzale Cimitero Monumentale Via Bramante"
4079677901,45.4836952,9.1709631,"Via Procaccini Via Lomazzo"
4079679074,45.4820161,9.1680933,"Piazza Gramsci"
4079679075,45.4809404,9.1664386,"Corso Sempione Via Procaccini"
4079682192,45.4842068,9.1784919,"Piazzale Cimitero Monumentale Via Bramante"
4079682193,45.4817299,9.1677101,"Piazza Gramsci"
4453539716,45.4797363,9.1602139,"Viale Boezio"
4495119666,45.4657992,9.174534,"Largo D'Ancona"
4495119667,45.4665367,9.1749841,"Largo D'Ancona"
4512738806,45.4735364,9.1691615,"Via Pagano - Via Canova"
4525399913,45.478618,9.1807821,"Piazza Lega Lombarda"
4809248719,45.476039,9.1317533,"Piazza Esquilino"
4809249021,45.476057,9.1324184,"Piazza Esquilino"
4843767717,45.4622953,9.1935426,"Via Larga"
4889206189,45.4949224,9.2160769,"Greco Rovereto"
4889403490,45.4680114,9.1759986,"Cadorna FN M1 M2"
4889403500,45.4884538,9.1563468,"Piazza Firenze"
4889473590,45.4662055,9.1861696,"Cordusio M1"
4889473592,45.4682761,9.1825546,"Cairoli M1"
4889662234,45.4897602,9.2143006,"Via Venini Via Battaglia"
4889662235,45.4913283,9.2158784,"Via Venini Via Sauli"
4889662237,45.4934144,9.2162291,"Piazza Morbegno"
4889789447,45.4681746,9.1819464,"Cairoli M1"
4889789453,45.4689002,9.1846186,"Via Cusani"
4889789454,45.4656501,9.1871191,"Cordusio M1"
4889789455,45.4676541,9.1901199,"Teatro alla Scala"
4889789456,45.4703123,9.1929522,"Montenapoleone M3"
4889789487,45.4780244,9.1976344,"Repubblica M3"
4889789488,45.4781003,9.1974648,"Repubblica M3"
4889789494,45.476902,9.2011222,"Viale Vittorio Veneto"
4889789495,45.4787752,9.2028626,"Viale Tunisia"
4889919298,45.4720052,9.167848,"Largo Quinto Alpini"
4889919300,45.4684831,9.1724789,"Piazza Virgilio"
4890108670,45.4447986,9.1422296,"Via L. il Moro Via Guintellino"
4890108683,45.4440109,9.1397988,"Piazzale Negrelli"
4893995307,45.4989857,9.1692107,"Via Imbriani Via Scalvini"
4898290186,45.4616427,9.1855647,"Via Torino Via Palla"
4898290194,45.4633081,9.1877031,"Duomo M1 M3"
4898290203,45.4694144,9.1852285,"Via Cusani"
4899160672,45.4597749,9.1798404,"Carrobbio"
4899160693,45.4607818,9.1833519,"Via Torino Via S. Maria Valle"
4903310230,45.4721792,9.1820249,"Lanza M2"
4903310237,45.4615282,9.1855433,"Via Torino Via Palla"
4918432083,45.4675733,9.1901177,"Teatro alla Scala"
5111687993,45.489227,9.1831434,"Via Farini Via Valtellina"
5796551026,45.4825407,9.2063317,"Via Vitruvio"
6171445333,45.5044067,9.1370439,"Piazzale Cacciatori delle Alpi"
6881595415,45.4468144,9.1979718,"Viale Isonzo - Via Ripamonti"
8022218396,45.479332,9.2302353,"Via Bassini - Via Ponzio"
8718546155,45.4580938,9.2410355,"Piazza Ovidio"
8718546156,45.4580757,9.2410089,"Piazza Ovidio"
8718577157,45.4460407,9.2514599,"Viale Ungheria - Largo Guerrieri Gonzaga"
8718617448,45.4460341,9.2507141,"Viale Ungheria - Largo Guerrieri Gonzaga"
8720941308,45.445316,9.2451921,"Viale Ungheria"
8777017595,45.5070282,9.1360194,"Certosa Fs"
8862700212,45.4637843,9.1871453,"Duomo M1 M3"
9274976057,45.4606837,9.1829791,"Via Torino Via Santa Maria Valle"
9296818002,45.463584,9.1870723,"Duomo M1 M3"
9472043398,45.4580526,9.1766619,"De Amicis M4"
9474161491,45.4553188,9.1726685,"Piazzale Cantore"
9487060567,45.4606668,9.18301,"Via Torino Via Santa Maria Valle"
9489395005,45.4928229,9.1453533,"Piazzale Accursio"
9489395007,45.4898908,9.1518334,"V.le Certosa V.le Serra"
9498129792,45.4442085,9.1395049,"Piazzale Negrelli"
9498129795,45.4472905,9.1541002,"Via Lodovico il Moro - Via Pestalozzi"
9499040450,45.4521104,9.1833237,"Viale Col di Lana"
9562348366,45.4571726,9.180933,"Colonne di San Lorenzo"
9626862549,45.4643317,9.1869907,"Duomo M1 M3"
9628627535,45.4571722,9.1809694,"Colonne di San Lorenzo"
9628627536,45.4535454,9.1804227,"Piazza Sant'Eustorgio"
9628627537,45.4517803,9.1801581,"Piazza 24 Maggio"
9628627538,45.4486233,9.1797262,"Corso San Gottardo - Via Lagrange"
9649223203,45.4839602,9.1758132,"Via Procaccini Via Nono"
10080699014,45.4761538,9.1228965,"San Siro Stadio M5"
10080715559,45.4755425,9.1382032,"Segesta M5"
10081303661,45.4534858,9.2146059,"Viale Umbria Via Comelico"
10086597123,45.4853723,9.182003,"Via Farini - Via Ferrari"
10143351665,45.4899761,9.1911675,"Piazzale Lagosta"
10207140116,45.5031301,9.1213354,"P.le Cimitero Maggiore"
10233145912,45.517623,9.1198412,"Roserio (Ospedale Sacco)"
10233145916,45.5003367,9.1401582,"Piazzale Santorre di Santarosa"
10233193117,45.4978375,9.1418789,"Viale Espinasse - Via Nuvolone"
10233193118,45.4955715,9.1434748,"Viale Espinasse - Via Casella"
10233193119,45.4940899,9.1445142,"Viale Espinasse - Piazzale Accursio"
10297955289,45.5144406,9.1913811,"Niguarda Centro"
10302138467,45.4954372,9.1433983,"Viale Espinasse - Via Casella"
10302140400,45.4937018,9.1446488,"Viale Espinasse - Piazzale Accursio"
10313084094,45.5024979,9.1652911,"Bausan"
10570444784,45.4680575,9.1795071,"Via Ricasoli"
10570800426,45.524753,9.1922213,"Niguarda (Parco Nord)"
10572781594,45.518924,9.191933,"Niguarda Nord"
10572819518,45.4693643,9.1818653,"Piazza Castello (Cairoli M1)"
10582303877,45.4913076,9.2057946,"Viale Lunigiana"
10582303878,45.4709641,9.2243582,"Piazza Ferravilla"
10582303879,45.4709853,9.226852,"Via Beato Angelico - Via Colombo"
10582303880,45.4710168,9.2305984,"Via Beato Angelico - Via Aselli"
10582303881,45.4710337,9.2336588,"Via Amadeo - Via Paladini"
10582303882,45.4715209,9.2366575,"Via Amadeo Via San Benigno"
10582303883,45.471535,9.2377746,"Ortica"
10587112992,45.5084766,9.1922957,"Viale Ca' Granda - Via Cherasco"
10587112993,45.5070133,9.1984105,"Viale Ca' Granda - Viale Suzzani"
10589033362,45.5015956,9.1976407,"Istria M5"
10589033363,45.5038303,9.1989248,"Viale Testi - Via Dolcebuono"
10589033364,45.50694,9.1978037,"Viale Ca' Granda - Viale Suzzani"
10589033365,45.5083817,9.1917888,"Viale Ca' Granda - Via Cherasco"
10589132886,45.4709255,9.236406,"Via Amadeo Via San Benigno"
10589132887,45.4708879,9.2332001,"Via Amadeo - Via Paladini"
10589132888,45.4708569,9.226506,"Via Beato Angelico - Via Colombo"
10596848258,45.4627992,9.2075159,"Piazza Cinque Giornate"
10596848259,45.4812571,9.1978191,"Piazza San Gioachimo"
10598917409,45.4524041,9.1797032,"Piazza 24 Maggio"
10601614184,45.4841777,9.1784804,"Piazzale Cimitero Monumentale Via Bramante"
10601614187,45.4691668,9.1658512,"Via Ariosto"
10601614188,45.4655928,9.1647488,"Piazzale Baracca"
10601614189,45.4633899,9.1640943,"Viale San Michele del Carso - Piazza De Meis"
10601614190,45.4594397,9.1660309,"Coni Zugna M4"
10601614191,45.4574649,9.1689937,"Viale Coni Zugna - Via Solari"
10601614192,45.4526797,9.1763145,"Via Vigevano - Viale Gorizia"
10601614193,45.4519529,9.1794942,"Piazza 24 Maggio"
10601655681,45.4912682,9.2057584,"Viale Lunigiana"
10646561671,45.4572545,9.2238747,"Viale Molise"
10646561672,45.4578571,9.2184175,"Via Arconati"
10652163790,45.5008671,9.1403353,"Piazzale Santorre di Santarosa"
10652163791,45.495759,9.1555609,"Via Mac Mahon - Via Artieri"
10652163792,45.4880674,9.1657191,"Piazza Diocleziano"
10681358588,45.4601302,9.1882476,"Corso Italia - Missori M3"
10686312725,45.45192,9.2273274,"Via del Turchino - Via Maspero"
10686367822,45.4658147,9.1745261,"Largo D'Ancona"
10695062076,45.4665496,9.1750092,"Largo D'Ancona"
10695066052,45.4675141,9.1737932,"Via Monti - Piazza Virgilio"
10700086556,45.4536056,9.1960921,"Corso Porta Vigentina"
10707344667,45.4482366,9.1975991,"Via Ripamonti - Via Bellezza"
10707454078,45.4452842,9.2451963,"Viale Ungheria"
10716585952,45.4828063,9.2410952,"Rimembranze di Lambrate"
11368105980,45.463626,9.1870902,"Duomo M1 M3"
11368588671,45.5175469,9.2333389,"Precotto (Interno deposito)"
12802773587,45.5139401,9.2455467,"Adriano-Vipiteno"
12802773588,45.5139234,9.245506,"Adriano-Vipiteno"
12802773589,45.5168355,9.2440271,"Adriano-Lussu"
12802773590,45.5169669,9.2439095,"Adriano-Lussu"
12802777601,45.515746,9.2361167,"Tremelloni-Gassman"
12802777602,45.5157136,9.2361288,"Tremelloni-Gassman"
12802777603,45.5166116,9.2402706,"Tremelloni-Tognazzi"
12802777604,45.5165798,9.2402826,"Tremelloni-Tognazzi"
13245940779,45.5143463,9.2308879,"Tremelloni-Anassagora"
13335422720,45.4665933,9.1587713,NA
13335422721,45.4666996,9.1581962,NA
13645258114,45.4688731,9.1846605,"Via Cusani"
13645258115,45.4689038,9.1846386,"Via Cusani"
13655204276,45.5087339,9.1904896,"Ospedale Maggiore (Niguarda)"
13655204277,45.5086977,9.190471,"Ospedale Maggiore (Niguarda)"
13795300298,45.4755327,9.1382117,"Segesta M5"
13795390646,45.5030176,9.1381518,"Viale Espinasse - Via Palizzi"
13795390647,45.5029839,9.1381104,"Viale Espinasse - Via Palizzi"
13795390648,45.5043712,9.1370322,"Piazzale Cacciatori delle Alpi"
13798463596,45.4638657,9.1878832,"Duomo M1 M3"
13798463597,45.4639616,9.188038,"Duomo M1 M3"
