id,title,price_value,price_formatted,rooms,bathrooms,surface,floor,heating,features,address,macrozone,microzone,latitude,longitude,agency_name,phone_number,photo_count,url,description
127385157,"Stanza in affitto in appartamento via Giovanni Boccaccio, Milano",790,€ 790/mese,5+,3,220 m²,3°,Autonomo,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Giovanni Boccaccio,"Arco della Pace, Arena, Pagano",Vincenzo Monti,45.4676,9.16741,Spacest.com by Roomless,02 8974 1955,9,https://www.immobiliare.it/annunci/127385157/,
127317381,"Stanza in affitto in appartamento via Soperga, Milano",800,€ 800/mese,5,2,110 m²,1°,Assente,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Soperga,"Pasteur, Rovereto",Pasteur,45.4893,9.21074,Spacest.com by Roomless,02 8974 1955,16,https://www.immobiliare.it/annunci/127317381/,
127385151,"Stanza in affitto in appartamento via Giovanni Boccaccio, Milano",790,€ 790/mese,5+,3,220 m²,3°,Autonomo,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Giovanni Boccaccio,"Arco della Pace, Arena, Pagano",Vincenzo Monti,45.4676,9.16741,Spacest.com by Roomless,02 8974 1955,8,https://www.immobiliare.it/annunci/127385151/,
121449560,"Stanza singola via Bernardino Verro, Milano",800,€ 800/mese,4,2,25 m²,1°,Assente,"balcone, cucina, lavatrice, tv satellitare/pay tv, bagno in comune, tv, aria condizionata, armadi",Via Bernardino Verro,"Ripamonti, Vigentino",Vigentino - Fatima,45.4347,9.1962,Bonzano Real Estate,02 3540 7951,17,https://www.immobiliare.it/annunci/121449560/,
127490028,"Stanza in affitto in appartamento via Comune Antico, Milano",700,€ 700/mese,5,2,90 m²,1°,Assente,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Comune Antico,"Bicocca, Niguarda",Greco - Segnano,45.5028,9.20937,Spacest.com by Roomless,02 8974 1955,30,https://www.immobiliare.it/annunci/127490028/,
127275049,"Stanza in affitto in appartamento via Restelli, Milano",735,€ 735/mese,5+,2,139 m²,1°,Autonomo,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Restelli,"Maggiolina, Istria",Maggiolina,45.4925,9.1986,Spacest.com by Roomless,02 8974 1955,8,https://www.immobiliare.it/annunci/127275049/,
127569858,"Stanza in affitto in appartamento via Giulio e Corrado Venini, Milano",785,€ 785/mese,5,2,124 m²,"2°, con ascensore",Autonomo,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Giulio e Corrado Venini,"Centrale, Repubblica",Centrale,45.4865,9.21048,Spacest.com by Roomless,02 8974 1955,8,https://www.immobiliare.it/annunci/127569858/,
127602538,"Stanza in affitto in appartamento via Ennio, Milano",770,€ 770/mese,4,2,90 m²,2°,Assente,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Ennio,"Porta Vittoria, Lodi",Martini - Insubria,45.453,9.21808,Spacest.com by Roomless,02 8974 1955,14,https://www.immobiliare.it/annunci/127602538/,
127304003,"Stanza in affitto in appartamento corso Lodi, Milano",710,€ 710/mese,5,2,116 m²,"1°, con ascensore",Autonomo,"fibra ottica, porta blindata, esposizione esterna, terrazzo, impianto tv centralizzato",Corso Lodi,"Corvetto, Rogoredo",Corvetto,45.4403,9.22312,Spacest.com by Roomless,02 8974 1955,8,https://www.immobiliare.it/annunci/127304003/,
127602152,"Stanza in affitto in appartamento via Michelangelo Buonarroti, Milano",840,€ 840/mese,4,1,90 m²,4°,Autonomo,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Michelangelo Buonarroti,"Solari, Washington",Vercelli - Wagner,45.4686,9.15496,Spacest.com by Roomless,02 8974 1955,8,https://www.immobiliare.it/annunci/127602152/,
127602142,"Stanza in affitto in appartamento via Andrea Costa, Milano",750,€ 750/mese,5,2,160 m²,5°,Assente,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Andrea Costa,"Città Studi, Susa",Casoretto,45.4862,9.21827,Spacest.com by Roomless,02 8974 1955,11,https://www.immobiliare.it/annunci/127602142/,
123865669,"Stanza singola corso Buenos Aires, Milano",740,€ 740/mese,1,1,18 m²,,Autonomo,arredato,Corso Buenos Aires,"Centrale, Repubblica",Buenos Aires,45.4811,9.2114,HousingAnywhere,,10,https://www.immobiliare.it/annunci/123865669/,
126042305,"Stanza singola via Antonio Canova, Milano",790,€ 790/mese,1,1,18 m²,,Autonomo,arredato,Via Antonio Canova,"Arco della Pace, Arena, Pagano",Arco della Pace,45.4774,9.1685,HousingAnywhere,,10,https://www.immobiliare.it/annunci/126042305/,
126037907,"Stanza singola via Carlo Valvassori Peroni, Milano",820,€ 820/mese,1,1,14 m²,,Centralizzato,arredato,Via Carlo Valvassori Peroni,"Città Studi, Susa",Città Studi,45.4781,9.2366,HousingAnywhere,,10,https://www.immobiliare.it/annunci/126037907/,
126042273,"Stanza singola via Tristano Calco, Milano",790,€ 790/mese,1,1,16 m²,,Autonomo,arredato,Via Tristano Calco,"Genova, Ticinese",San Vittore,45.4599,9.1677,HousingAnywhere,,10,https://www.immobiliare.it/annunci/126042273/,
126041969,"Stanza singola via Felice Casati, Milano",700,€ 700/mese,1,1,15 m²,,Centralizzato,arredato,Via Felice Casati,"Centrale, Repubblica",Repubblica,45.48,9.2006,HousingAnywhere,,10,https://www.immobiliare.it/annunci/126041969/,
126040427,"Stanza singola via Giovanni Segantini, Milano",755,€ 755/mese,1,1,18 m²,,Centralizzato,arredato,Via Giovanni Segantini,Navigli,Navigli - Darsena,45.4445,9.1729,HousingAnywhere,,10,https://www.immobiliare.it/annunci/126040427/,
127460372,"Stanza singola via Costanza, Milano",750,€ 750/mese,1,1,10 m²,,Centralizzato,"aria condizionata, arredato",Via Costanza,"Solari, Washington",Washington,45.4596,9.1536,HousingAnywhere,,10,https://www.immobiliare.it/annunci/127460372/,
124595557,"Stanza singola via Don Giovanni Bosco, Milano",840,€ 840/mese,1,1,14 m²,,Centralizzato,arredato,Via Don Giovanni Bosco,"Porta Vittoria, Lodi",Lodi - Brenta,45.4429,9.215,HousingAnywhere,,10,https://www.immobiliare.it/annunci/124595557/,
124353967,"Stanza singola via Guido Guarini Matteucci, Milano",790,€ 790/mese,1,1,12 m²,,Centralizzato,arredato,Via Guido Guarini Matteucci,"Bicocca, Niguarda",Ca' Granda,45.5056,9.1987,HousingAnywhere,,10,https://www.immobiliare.it/annunci/124353967/,
122565672,"Stanza singola via Michelangelo Buonarroti, Milano",790,€ 790/mese,1,1,16 m²,,Autonomo,"aria condizionata, arredato",Via Michelangelo Buonarroti,"Solari, Washington",Vercelli - Wagner,45.4686,9.155,HousingAnywhere,,10,https://www.immobiliare.it/annunci/122565672/,
126042277,"Stanza singola via Tristano Calco, Milano",790,€ 790/mese,1,1,18 m²,,Autonomo,arredato,Via Tristano Calco,"Genova, Ticinese",San Vittore,45.4599,9.1677,HousingAnywhere,,10,https://www.immobiliare.it/annunci/126042277/,
123112163,"Stanza singola viale Caterina da ForlÃ¬, Milano",740,€ 740/mese,1,1,14 m²,,Autonomo,arredato,Viale Caterina da ForlÃ¬,"Bande Nere, Inganni",Gambara,45.4621,9.1396,HousingAnywhere,,10,https://www.immobiliare.it/annunci/123112163/,
123021999,"Stanza singola via Privata Ebro, Milano",780,€ 780/mese,1,1,18 m²,,Centralizzato,arredato,Via Privata Ebro,"Ripamonti, Vigentino",Ripamonti - Fondazione Prada,45.4392,9.1987,HousingAnywhere,,10,https://www.immobiliare.it/annunci/123021999/,
126040403,"Stanza singola via Gentilino, Milano",750,€ 750/mese,1,1,20 m²,,Centralizzato,"aria condizionata, arredato",Via Gentilino,Navigli,Corso San Gottardo,45.4491,9.1814,HousingAnywhere,,10,https://www.immobiliare.it/annunci/126040403/,
126037401,"Stanza singola via Sommacampagna, Milano",750,€ 750/mese,1,1,10 m²,,Centralizzato,"aria condizionata, arredato",Via Sommacampagna,"Cenisio, Sarpi, Isola",Farini,45.4964,9.1809,HousingAnywhere,,10,https://www.immobiliare.it/annunci/126037401/,
126036953,"Stanza singola via Melchiorre Gioia, Milano",700,€ 700/mese,1,1,14 m²,,Centralizzato,arredato,Via Melchiorre Gioia,"Maggiolina, Istria",Maggiolina,45.4958,9.2075,HousingAnywhere,,10,https://www.immobiliare.it/annunci/126036953/,
126242215,"Stanza singola via Zurigo, Milano",700,€ 700/mese,1,1,20 m²,,Centralizzato,"aria condizionata, arredato",Via Zurigo,"Bande Nere, Inganni",Inganni,45.4574,9.121,HousingAnywhere,,10,https://www.immobiliare.it/annunci/126242215/,
121328626,"Stanza singola via Michele Novaro, Milano",780,€ 780/mese,1,1,15 m²,,Autonomo,"aria condizionata, arredato",Via Michele Novaro,"Affori, Bovisa",Affori,45.519,9.1686,HousingAnywhere,,10,https://www.immobiliare.it/annunci/121328626/,
126037913,"Stanza singola via Carlo Valvassori Peroni, Milano",780,€ 780/mese,1,1,12 m²,,Centralizzato,arredato,Via Carlo Valvassori Peroni,"Città Studi, Susa",Città Studi,45.4781,9.2366,HousingAnywhere,,10,https://www.immobiliare.it/annunci/126037913/,
122458632,"Stanza singola via Andrea Palladio, Milano",840,€ 840/mese,1,1,16 m²,,Autonomo,"aria condizionata, arredato",Via Andrea Palladio,"Porta Romana, Cadore, Montenero",Porta Romana - Medaglie d'Oro,45.4474,9.201,HousingAnywhere,,10,https://www.immobiliare.it/annunci/122458632/,
125820659,"Stanza singola via Leopoldo Sabbatini, Milano",830,€ 830/mese,1,1,25 m²,,Centralizzato,arredato,Via Leopoldo Sabbatini,Navigli,Bocconi,45.4487,9.1879,HousingAnywhere,,10,https://www.immobiliare.it/annunci/125820659/,
126038135,"Stanza singola piazza Argentina, Milano",840,€ 840/mese,1,1,8 m²,,Centralizzato,"aria condizionata, arredato",Piazza Argentina,"Centrale, Repubblica",Buenos Aires,45.4839,9.2149,HousingAnywhere,,10,https://www.immobiliare.it/annunci/126038135/,
126038987,"Stanza singola largo Vulci, Milano",790,€ 790/mese,1,1,12 m²,,Centralizzato,arredato,Largo Vulci,"Maggiolina, Istria",Istria,45.4984,9.1935,HousingAnywhere,,10,https://www.immobiliare.it/annunci/126038987/,
127381531,"Stanza singola via Enrico Tazzoli, Milano",803,€ 803/mese,1,1,18 m²,,Autonomo,arredato,Via Enrico Tazzoli,"Garibaldi, Moscova, Porta Nuova",Garibaldi - Corso Como,45.4849,9.1833,HousingAnywhere,,10,https://www.immobiliare.it/annunci/127381531/,
127324173,"Stanza singola via Carlo Valvassori Peroni, Milano",720,€ 720/mese,1,1,25 m²,,Centralizzato,arredato,Via Carlo Valvassori Peroni,"Città Studi, Susa",Città Studi,45.4793,9.2364,HousingAnywhere,,10,https://www.immobiliare.it/annunci/127324173/,
127540570,"Stanza singola via Giovanni Ambrogio De Predis 7, Milano",700,€ 700/mese,3,1,65 m²,2°,Assente,"cucina, connessione ad internet, lavatrice, microonde, portineria, bagno in comune, parquet, aria condizionata, armadi",Via Giovanni Ambrogio De Predis,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4967,9.1518,Studio6Erre,02 8736 4208,29,https://www.immobiliare.it/annunci/127540570/,"via de predis 7 - politecnico bovisa  in un appartamento completamente ristrutturato studio6erre propone in affitto una camera matrimoniale uso singola di ampie dimensioni estremamente confortevole!  nei costi sono compresi il wifi, le pulizie due volte al mese, il riscaldamento la manutenzione. a parte ci sono i costi delle bollette della luce e della tari divise tra gli inquilini. nell'appartamento e' presente aria condizionata in tutte le stanze, lavatrice ed asciugatrice, macchinetta nespresso e friggitrice ad aria. la camera è collocata in un appartamento di  65mq posto al secondo piano s"
127540566,"Stanza singola via Bramantino 9, Milano",750,€ 750/mese,4,2,80 m²,Piano rialzato,Assente,"ripostiglio, cucina, connessione ad internet, lavatrice, microonde, portineria, bagno privato, parquet, attacco telefonico, aria condizionata, armadi",Via Bramantino,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4966,9.1516,Studio6Erre,02 8736 4208,34,https://www.immobiliare.it/annunci/127540566/,"via bramantino 9 - politecnico bovisa- piazza prealpi  nei costi sono compresi il wifi, le pulizie due volte al mese, il riscaldamento la manutenzione. a parte ci sono i costi delle bollette della luce e della tari divise tra gli inquilini. nell'appartamento e' presente aria condizionata in tutte le stanze, lavatrice ed asciugatrice, macchinetta nespresso e friggitrice ad aria.  a due passi dall'università studio6erre propone in locazione una camera matrimoniale con bagno privato completamente arredata in appartamento completamente ristrutturato. l'appartamento è collocato al piano rialzato di"
126810645,"Stanza singola via Giuseppe Pellizza da Volpedo 12, Milano",775,€ 775/mese,3,1,12 m²,1°,Assente,"balcone, cucina, lavatrice, lavastoviglie, microonde, portineria, bagno in comune, parquet, armadi",Via Giuseppe Pellizza da Volpedo,"Fiera, Sempione, City Life, Portello",Monte Rosa - Lotto,45.4741,9.1486,Studio Altea Immobiliare,02 3540 7938,16,https://www.immobiliare.it/annunci/126810645/,"DISPONIBILE DALL' 01 MARZO In Via Pellizza da Volpedo, a 200 metri dalla Metro Amendola e adiacente al distretto di City Life, proponiamo SUBENTRO al contratto di locazione di una comoda stanza arredata A NUOVO in appartamento da condividere con una sola altra studentessa. L'immobile è composto da ingresso su corridoio, cucina abitabile arredata e completamente nuova, balcone, due comode camere da letto e un bagno finestrato, l'appartamento è completamente arredato e fornito di elettrodomestici. Spese condominiali circa 80 euro mensili a persona, inclusivo di riscaldamento, acqua fredda e serv"
127552640,"Stanza singola viale Giovanni Suzzani 280, Milano",800,€ 800/mese,,3,125 m²,3°,Assente,"ripostiglio, balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, bagno privato, parquet, aria condizionata, armadi",Viale Giovanni Suzzani,"Bicocca, Niguarda",Bignami - Ponale,45.5265,9.2094,Studio6Erre,02 8736 4208,34,https://www.immobiliare.it/annunci/127552640/,"viale suzzani 280 -bignami- universita' bicocca-  nei costi sono compresi il wifi, le pulizie due volte al mese, il riscaldamento la manutenzione. a parte ci sono i costi delle bollette della luce e della tari divise tra gli inquilini. nell'appartamento e' presente aria condizionata in tutte le stanze, lavatrice ed asciugatrice, lavastoviglie,  macchinetta nespresso e friggitrice ad aria.   in un contesto residenziale, a due passi dalla fermata della metropolitana bignami, studio6erre propone in locazione una camera singola con bagno privato, completamente ristrutturata la camera è collocata i"
123672581,"Stanza doppia via Doberdò 13, Milano",750,€ 750/mese,3,1,70 m²,5°,Assente,"ripostiglio, giardino, balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, tv satellitare/pay tv, portineria, bagno in comune, parquet, attacco telefonico, tv, aria condizionata, ingresso privato, armadi",Via Doberdò,"Precotto, Turro",Villa San Giovanni,45.519,9.2243,Energia Studio,02 5964 7501,9,https://www.immobiliare.it/annunci/123672581/,"STANZA IN AFFITTO UNIVERSITA' BICOCCA VIA DOBERDO 22, a 400m dall' Università BICCOCA, si affitta stanza singola luminosa appartamento completamente ristrutturato e arredato a nuovo, situato in Via Doberdò 22, Milano, in una posizione strategica immersa nel verde a pochi passi dalla fermata della metropolitana MM1 Villa S. Giovanni. Una soluzione ideale per chi desidera un ambiente moderno e ben collegato con l'intera area metropolitana. L'appartamento è stato recentemente rinnovato e offre uno stile moderno e funzionale. È dotato di una cucina completamente attrezzata con balcone, un bagno co"
126614591,"Stanza doppia via della Capinera 5, Milano",760,€ 760/mese,4,1,16 m²,3°,Assente,"ripostiglio, terrazzo, connessione ad internet, lavatrice, lavastoviglie, microonde, portineria, bagno in comune, parquet, armadi",Via della Capinera,"Bande Nere, Inganni",Inganni,45.4562,9.1196,Studio Altea Immobiliare,02 3540 7938,16,https://www.immobiliare.it/annunci/126614591/,"ANCHE BREVI PERIODI STANZA DOPPIA LIBERA SUBITO In via della Capinera 5, a pochi passi dalla Metro rossa Inganni, in un signorile condominio con un grande giardino interno e servizio di portineria full-time, proponiamo al piano terzo con ascensore, proponiamo STANZA DOPPIA in comodo e ampio appartamento di 130 mq composto da ingresso su ampio soggiorno completamente arredato, cucina abitabile completa di tutti gli elettrodomestici e lavastoviglie, zona notte con due comode e ampie camere singole, una camera matrimoniale predisposta a doppia con letti singoli, completa l'appartamento l'ampio ba"
124023907,"Stanza singola via Cavriana, Milano",708,€ 708/mese,4,3,,5° piano,Assente,"balcone, terrazzo, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, portineria, bagno privato, tv, aria condizionata, armadi",Via Cavriana,"Udine, Lambrate",Ortica,45.4689,9.2468,Homizy,02 9994 9560,8,https://www.immobiliare.it/annunci/124023907/,"Immagina di varcare la soglia della tua nuova stanza, già arredata con un comodo letto matrimoniale, una scrivania luminosa e un armadio capiente, pronta ad accogliere ogni tuo momento di riposo e concentrazione. Il bagno, condiviso con un solo altro coinquilino, è sempre pulito e perfettamente funzionale, mentre Wi-Fi ultraveloce e utenze incluse ti liberano da ogni stress di gestione. Appena fuori dalla tua porta, la cucina open-space e il living ti aspettano per cene e serate di relax con i tuoi coinquilini. Nell'edifcio, inoltre, trovi un’area coworking, spazi fitness, un rooftop garden, l"
126065329,"Stanza singola piazzale Udine, Milano",700,€ 700/mese,4,2,140 m²,5°,Assente,"ripostiglio, giardino, balcone, terrazzo, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, portineria, bagno privato, parquet, tv, aria condizionata, armadi",Piazzale Udine,"Udine, Lambrate",Udine,45.4908,9.237,Centro Casa Costruzioni,02 5964 5283,17,https://www.immobiliare.it/annunci/126065329/,"PER RIMANERE AGGIORNATI SULLE NOSTRE STANZE CERCATECI SU INSTAGRAM (theluxuryrooms)  Centro casa costruzioni propone in affitto stanza in appartamento in condivisione completamente ristrutturata.  Contesto signorile e adiacente alla fermata della metro M2 Udine.  Per studenti e giovani lavoratori. Prezzo €700 al mese, CON BAGNO PRIVATO. Nelle immediate vicinanze dello stabile sono presenti negozi, scuole, palestre, uffici, centri commerciali e Università.  Per ulteriori informazioni contattaci allo 022610340. CENTRO CASA COSTRUZIONI PER RIMANERE AGGIORNATI SULLE NOSTRE STANZE CERCATECI SU INST"
123705547,"Stanza singola piazzale Udine, Milano",700,€ 700/mese,3,2,120 m²,4°,Assente,"ripostiglio, balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, bagno in comune, attacco telefonico, tv, aria condizionata, armadi",Piazzale Udine,"Udine, Lambrate",Udine,45.4908,9.237,Centro Casa Costruzioni,02 5964 5283,7,https://www.immobiliare.it/annunci/123705547/,"Se vuoi vedere le nostre meravigliose stanze seguici su ( theluxuryrooms )  Esplora il Tuo Nuovo Stile di Vita:  Comfort e Convenienza in una Location di Prestigio!  Entra nel mondo del comfort con Centro Casa Costruzioni!  Offriamo una stanza in affitto in un appartamento completamente ristrutturato, immerso in un contesto signorile e adiacente alla fermata della metro M2 Udine.  Per studenti e giovani lavoratori.  Con un prezzo competitivo di €700 al mese, avrai accesso a un ambiente moderno e accogliente, perfetto per vivere al meglio la tua esperienza cittadina.  A pochi minuti dall'Univer"
123112157,"Stanza singola via Savona, Milano",740,€ 740/mese,1,1,14 m²,,Centralizzato,"aria condizionata, arredato",Via Savona,"Famagosta, Barona",Giambellino,45.4496,9.1495,HousingAnywhere,,10,https://www.immobiliare.it/annunci/123112157/," Special Offer Available!   1) If the contract starts by February 15th, you can take advantage the special rate written in the listings for the room  - Bedding and Towels packages for rent: 50,00 - Duvet for rent: 30,00 if asked  2) If the contract starts from February 16th to February 28th, the following will apply: - Admin Fee:  540,00  THE APARTMENT  The apartment is located on the second floor at 110 Via Savona, in the fashion district, close to ""Navigli"", in a residential area but very much alive thanks to the presence of cafes, restaurants, bars,  supermarkets, and bookstores.   INTERNAL"
124000177,"Stanza singola piazzale Biancamano 1, Milano",800,€ 800/mese,3,1,14 m²,3°,Assente,"sistema di allarme, caminetto, lavastoviglie, microonde, tv satellitare/pay tv, con biancheria, parquet, ingresso privato, moquette",Piazzale Biancamano,"Arco della Pace, Arena, Pagano",Arena,45.4784,9.1807,Studio Bondioli,02 5964 9153,14,https://www.immobiliare.it/annunci/124000177/,
126780049,"Stanza singola viale Monza 43, Milano",720,€ 720/mese,3,1,80 m²,2°,Assente,"ripostiglio, balcone, terrazzo, lavatrice, lavastoviglie, portineria, bagno in comune, parquet, aria condizionata, armadi",Viale Monza,"Pasteur, Rovereto",Pasteur,45.4905,9.2178,Rezen,351 651 1387,51,https://www.immobiliare.it/annunci/126780049/,
127553380,"Stanza singola via Raffaello Giolli 11, Milano",700,€ 700/mese,5+,2,130 m²,5°,Assente,"ripostiglio, balcone, cucina, connessione ad internet, lavatrice, microonde, bagno in comune, parquet, aria condizionata, armadi",Via Raffaello Giolli,"Bicocca, Niguarda",Bignami - Ponale,45.5252,9.2101,Studio6Erre,02 8736 4208,26,https://www.immobiliare.it/annunci/127553380/,
127540580,"Stanza singola via Jacopino da Tradate 8, Milano",700,€ 700/mese,3,1,60 m²,2°,Assente,"ripostiglio, giardino, cucina, connessione ad internet, lavatrice, microonde, portineria, bagno in comune, parquet, aria condizionata, armadi",Via Jacopino da Tradate,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4954,9.1516,Studio6Erre,02 8736 4208,22,https://www.immobiliare.it/annunci/127540580/,
127365471,"Stanza singola via Ariberto 20, Milano",800,€ 800/mese,5,2,160 m²,"1°, con ascensore",Autonomo,"ripostiglio, balcone, cucina, connessione ad internet, lavatrice, microonde, tv satellitare/pay tv, portineria, bagno in comune, parquet, tv, ingresso privato, armadi, fibra ottica, porta blindata, impianto tv con parabola satellitare, arredato, esposizione doppia",Via Ariberto,"Genova, Ticinese",Corso Genova,45.4593,9.1726,TEMPOCASA Milano Papiniano,02 3540 5641,23,https://www.immobiliare.it/annunci/127365471/,
127540624,"Stanza singola viale Giovanni Suzzani 280, Milano",700,€ 700/mese,,3,125 m²,3°,Assente,"ripostiglio, balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, bagno in comune, parquet, aria condizionata, armadi",Viale Giovanni Suzzani,"Bicocca, Niguarda",Bignami - Ponale,45.5265,9.2094,Studio6Erre,02 8736 4208,48,https://www.immobiliare.it/annunci/127540624/,
127649364,"Stanza singola via Beltrame Cristiani 27, Milano",800,€ 800/mese,,3+,140 m²,7°,Assente,"ripostiglio, cucina, connessione ad internet, lavatrice, microonde, bagno privato, parquet, aria condizionata, armadi",Via Beltrame Cristiani,"Bicocca, Niguarda",Bignami - Ponale,45.5233,9.2056,Studio6Erre,02 8736 4208,35,https://www.immobiliare.it/annunci/127649364/,
